"","GSM253220.CEL.gz","GSM253221.CEL.gz","GSM253222.CEL.gz","GSM253223.CEL.gz","GSM253224.CEL.gz","GSM253225.CEL.gz","GSM253226.CEL.gz","GSM253227.CEL.gz","GSM253228.CEL.gz","GSM253229.CEL.gz","GSM253230.CEL.gz","GSM253231.CEL.gz","GSM253232.CEL.gz","GSM253233.CEL.gz","GSM253234.CEL.gz","GSM253235.CEL.gz","GSM253236.CEL.gz","GSM253237.CEL.gz"
"Pf.3.91.0_CDS_at",6.51222134715221,6.00419579522264,6.30619605793069,6.29290382800062,6.45555524904342,6.72452663506113,6.89955893009386,6.94347794542882,7.00142888944343,6.63228353876542,6.6411403582856,7.03560274342148,7.89136590604735,7.36043203477837,7.30100692623988,7.51728766511423,7.32444731861687,7.5828581828534
"AFFX-r2-Bs-phe-3_at",7.50269069128112,7.16384540808342,6.82308543616173,7.47202938929507,7.27663567053918,6.91816021156444,6.70447437567677,6.35138434843005,6.81015998703308,5.5987088535044,7.22559347724592,6.4587805176284,7.73552722722392,7.04671348196883,7.28997874077336,7.40249650965882,7.43252735044715,7.10754040436222
"Pf.4.14.0_CDS_at",2.86712540771045,2.5891121729229,2.34845646664429,2.61425531267795,2.46068074205433,2.62618045452663,3.51726486885193,3.30112505765359,3.46373068453231,3.54246824405641,3.46272118462686,3.2080037964956,3.90341754390598,3.34009588909558,3.41283611493232,3.46469025390125,3.98851308481116,3.84057754522434
"AF221794.1_RC_at",4.8264939247387,4.66355626162677,4.80953521387663,4.81425948236877,4.96273842660116,5.07632824514538,5.04411661607554,5.05039705338227,5.1827478928522,6.34920923295596,5.40553055534922,5.49194720702641,4.40780204238915,4.16437502581283,4.55682680555411,4.53148643798101,4.40805977580643,4.43547303014642
"Pf.2.108.0_CDS_at",6.87448657253373,6.49885767274136,6.50100242245007,6.98789608271316,6.78846223401583,6.46940759054656,6.83309656662098,6.86484863744907,6.68434418747478,6.71678630494352,6.64279595341692,6.74483403131556,8.01933699318744,7.27433034022778,7.77557608574111,8.18040395918975,7.06073722259963,7.23254220179578
"Pf.9.104.0_CDS_a_at",9.2456684605478,9.1650095487521,9.00510305330377,9.24308631135862,9.18393925935119,9.17715298183772,8.34448136761903,8.24548372518545,8.39194066461732,7.98906593377877,8.39669949807535,8.1712808556976,8.29889098307426,7.83661724895423,7.78522041694632,8.19401387560921,8.27346888660309,8.23480519185488
"Pf.9.294.0_CDS_at",4.2051786018889,4.35333732353849,4.16755169348034,4.25138468571246,3.87843247666847,3.90810218039248,4.95270725635394,4.74436164518396,4.68715735543516,4.84794369740592,4.8955197828673,4.86739382827162,3.46383512864652,3.62557995426779,3.75791708629178,3.92564524687748,3.70286413430254,3.597355408466
"Pf.10.207.0_CDS_at",9.79149032295821,9.48854490028942,9.53217201758855,9.54199175534827,9.70762213125392,9.43544000329036,9.12392517815913,8.96845472539895,9.1622633193955,9.11750337953256,9.11483617770846,9.21145319552509,8.69970517809177,7.80070188060194,8.36861408648673,8.40258760394304,9.10350807087524,8.98315465235636
"Pf.5.34.0_CDS_at",8.53591037553623,8.54657823707045,8.61910717508549,8.24071840602559,8.36399099355737,8.6462653462237,8.754543785727,8.67946834685638,8.88207979249557,8.09806178172385,9.01341478302691,8.90888649702123,9.43942578938728,9.44757262433977,9.74378687829193,9.59614793404085,9.40715091168092,9.61981811345483
"Pf.5.119.0_CDS_x_at",9.34114302022154,9.23619646895026,9.11346589536591,9.53148675260304,9.66585089236301,9.32520178736617,9.70594787224632,9.79103175237119,9.62575903180518,9.67993723326617,9.6763462036261,9.75401946421792,10.5564520574783,8.10908797289108,9.73351828032656,9.53547040431111,10.2040626311508,10.1116938652043
"Pf.5.66.0_CDS_at",7.93783679045349,7.35128334595514,6.95446886596717,7.25727414231021,7.64187291967299,7.20984686806095,7.87688106898644,7.67664350121504,7.99759603350145,7.74282475140997,7.56169050808728,7.8814555292147,8.3017339464034,7.3450810901523,8.1745928505533,7.8346824790593,8.41860719264506,9.09235153513931
"Pf.9.267.0_CDS_at",3.06399330332919,2.74852656952768,3.07382117493655,2.96063838719426,3.07171998830376,3.02911188585971,3.55634945797636,3.51964751801754,3.46845508170975,3.80054194341462,3.51021855281753,3.59212524550604,4.90322742928897,3.5566719969467,3.87491498645308,4.20753948761307,3.54682364820712,3.66477949447092
"Pf.13_1.447.0_CDS_at",6.53900554861757,6.14339854877132,5.9871633480982,5.86688181723598,6.28911256389144,6.25900286027019,5.82055143246669,5.62052016157452,5.98548919786371,5.55671431441566,5.5638483314983,5.78240373659337,5.55505486974216,4.44080722490587,5.159065111783,5.34639226766452,6.2138782430149,6.38629772236044
"Pf.5.65.0_CDS_at",8.13575770826812,8.28381817493013,8.21216895713808,7.98851529415819,8.16846772686751,8.24204341853861,8.60975463576649,8.62366401983962,8.7735414940048,7.73729473847252,8.57086273961649,8.60352698915672,9.27497445606268,9.40678384671791,9.36605186425612,9.18766005451499,9.01387553892357,9.07884540154495
"Pf.14.31.0_CDS_at",5.69702554334403,5.23661283856586,5.17450538509917,4.69171201753289,5.37355119946658,5.22864161247662,6.06291603664558,5.26347328978645,5.83195106020493,6.08587515585096,5.85215896177406,6.32383704877862,6.42248833480592,5.44736850796179,5.52292150456532,5.59425070369829,6.40419897761316,6.38410020503528
"AFFX-r2-Bs-dap-5_at",8.20000260167014,7.67973144435318,7.93015291853031,8.34739509248209,7.76961880165343,7.89090780379619,7.49169961650674,6.8674264257315,7.87769290048447,6.36896181018688,7.92136567045314,7.4767230438112,8.30593405318007,7.93103521308238,8.20223153013961,7.92432831084802,8.18884071462882,8.08688365279498
"Pf.2.143.0_CDS_at",7.52139359548194,7.34701700081669,7.4237785251275,7.50346875380035,7.5373970377165,7.83149371409671,6.82225509485544,6.65062343902645,7.07310599568182,5.96285602930469,6.87936172967715,6.85057938639302,6.49892171419535,6.35328262285788,6.47771976820994,6.62031501462952,6.62179776882201,6.66915073519986
"AY277507.1_RC_x_at",8.84066351992819,8.8081038201401,8.91749699314753,8.29036832063361,9.04275365738779,8.97143824150433,8.91767292361123,8.96904625748531,9.27783229897942,8.67718698270081,9.08962799274259,9.38744334150581,8.55170359920849,7.53618546157665,8.33462391734147,7.87701977356194,9.27385576916956,9.3366497928375
"Pf.6.101.0_CDS_x_at",9.03020344944836,8.96589584261026,8.98503442232409,8.85318752172754,8.76706870773904,8.74069013204983,9.15739416636669,8.99646559894702,9.21406904701292,8.79494071088732,9.22355679391491,8.93296246527567,10.0347222187182,10.0571804919591,10.1503281642949,9.90597387828635,9.88379984184058,9.71425216113264
"Pf.11.218.0_CDS_a_at",2.83159220413565,2.67215081993359,2.68362538817081,2.61496639480358,2.80345310096213,3.131490379768,3.15631562495185,3.24778448621748,2.92880357178157,2.70362544451392,3.13778986326512,3.17684774070477,3.7338479920863,3.27556201009914,3.54921514635785,3.24610288898125,3.13606310473631,4.75296478129003
"Pf.13_1.246.0_CDS_at",7.7153962744174,7.63348592501622,7.77338344971543,7.47718317218207,7.7650797669029,7.91412686477245,8.62784295507777,8.43150985601074,8.53893524764351,7.7375591874978,8.21664499690429,8.47066963245991,8.21428425081064,6.68470801682185,7.42501670059121,7.66837322986932,8.26981352820006,8.50466357736836
"Pf.5.113.0_CDS_at",4.75360382122689,4.3771262504006,4.56680511037147,4.43862606927826,4.27632952172964,4.55257711135511,4.87743455181797,4.40029210483085,4.66187751639341,4.34028911079936,4.1563051259114,4.54714847048262,4.42677074591069,2.67583065552696,3.55696799465999,4.06411588690585,4.00610820716891,4.44563737974384
"Pf.14.603.0_CDS_at",8.80744340797271,8.83784245247277,8.90173951940135,8.59622706940828,8.93141002280815,8.74326604802684,8.06929104091246,8.21730953581864,8.25690186189585,7.66798471924637,8.17205019340621,8.2334710934596,7.58047457425613,7.62485870477437,7.62061919693905,7.64084222234879,7.64264576232707,7.97954026255221
"Pf.13_1.202.0_CDS_at",7.24383815704973,6.90918996680991,7.00660629900588,7.05929282059382,7.22210127011735,7.15968114415428,6.46766551285304,6.25640324260346,6.3654143555253,6.24738755653232,6.17975246543182,6.52295070743143,6.45625739878914,5.9902631434028,5.82074483365877,5.72652998467529,5.8610660575881,6.25548891674845
"Pf.11.230.0_CDS_at",7.81048653957011,8.06668868529823,8.06909641672387,7.60896508418545,7.86236276778235,7.87955234534024,8.78778798964962,8.8938148330257,8.83956521244346,8.32377348427584,8.70836852016401,8.80395297087179,8.85791769226682,8.57094078542427,9.07932486463682,8.6170372474621,9.06639887161722,9.21771408297668
"M23646.1_RC_at",4.1326106405875,3.9605009853276,3.9766544533325,3.85285576997366,4.08297086444274,4.1015334437604,3.37479413798373,3.36501617424934,3.67287238658458,2.47735663869589,3.58584905004926,3.36509293634563,4.53832506571857,4.22766446743499,4.61141597558804,3.98763449963016,4.230490997091,3.81318981880661
"Pf.11.71.0_CDS_s_at",3.51947679725298,3.42211344011732,2.87271346629157,3.64997952527525,3.57706085689206,3.91405536905447,2.9805469048387,2.73414044676941,3.32891960445087,2.61783955759988,3.17093719316814,2.88997978783335,3.70806681020353,3.12088759678728,3.86765895457392,3.89360676467744,3.87038614874401,4.5027091240016
"AF378132.1_s_at",6.87938930847546,6.81426825701717,7.04937701930939,6.21178661512063,7.00982669915185,6.92983554073135,7.04842655543333,7.06699806485845,7.61861907543611,6.71926458602024,7.03292107063642,7.53392802703828,6.63302971103898,5.85759245630952,7.00368612890941,6.19131517484557,7.42965775401021,7.7920879948582
"Pf.12.453.0_CDS_at",11.1361282153183,11.0415160720218,10.999463848348,11.1127623283435,10.9827420783252,11.0553695210662,10.2304319396272,10.1771857926434,10.1983138129759,9.71208567836806,10.1657533659088,10.1153124080575,9.99113396786167,10.0041206247372,9.97869412938542,10.3527179660254,10.0339194382193,9.85990568625823
"Pf.12.313.1_a_at",6.78369377552477,6.28180592785326,6.44303389994097,5.60234911010943,6.77686170275554,6.42653348093639,5.93818345417777,5.8825837993655,5.93906015376446,6.17777569917493,5.90653948517418,6.03385402384352,5.7456502969553,4.85956450062851,5.35312399676584,5.23590294127834,5.98180584713407,5.96891919066892
"Pf.10.406.0_at",9.62386282506597,9.33296891330057,9.57922046805486,9.75213628873765,9.30500383140658,9.56591164742076,10.0205263923015,9.90823515521896,10.0720404395291,9.43482649639909,9.99086836481411,9.99350751079621,10.6076995545813,10.801526851477,10.7456976624191,10.6527648078967,10.4252452328673,10.487510056516
"Pf.6.320.0_at",9.22299224946247,9.12047250334279,9.13364168413855,9.52814803937799,9.04909950177312,9.0135182790745,9.64756197430056,9.23764644597719,9.45083655707658,9.61245408771037,9.56156698840492,9.40935405283668,10.5848557813726,10.3320654028081,10.2726668685061,10.4371531123502,9.89406339318399,9.86550654172423
"Pf.1.54.0_CDS_at",7.474424840294,7.32884163597149,7.10446622653145,6.84135945586782,6.87883142652452,7.07997031024606,6.76785817986006,6.46309532621119,7.00749320824437,5.1952974554115,6.56939628758255,6.5199212111828,6.81978448455724,6.90330640708361,7.17635380240468,7.11710355562701,7.12139154480106,7.216328677965
"Pf.8.96.0_CDS_at",7.88993819060903,7.42801759322407,7.57243456584778,7.99507243658594,7.67947714369477,7.79492825308921,8.14680266783224,8.14925900967083,8.22795190597019,8.07348941850588,8.05161620874382,8.3197911794621,9.45666446411959,8.30572799609626,8.74922531594353,8.56386092943297,8.60697411276854,8.83823869087162
"Pf.6.211.0_CDS_at",5.10678773231157,5.49007593695598,4.97031564849731,5.12879138173644,5.44076830353759,5.41866002543925,4.11763913557943,4.25655621442783,4.37662109158932,4.11303143389369,4.49850699014051,4.74906536957008,5.08237916387318,5.13989856337682,5.70752192634028,5.44313541775311,5.20171242456223,5.09536096940916
"Pf.10.1.0_CDS_x_at",8.56305179364789,8.52906244718679,8.4735635080244,8.52713673275012,8.52621846161919,8.33206595497715,8.73673772833738,9.15468683127767,9.01994688606974,8.85903947348388,9.15492366739643,8.88262811997086,9.94058933246914,9.26365566357599,9.69610067719973,9.14162323254408,9.70716346374783,9.71820885929319
"Pf.10.36.0_CDS_at",8.60935786001425,8.80463513972193,8.40470559102243,8.14289080967627,8.68824760994065,8.20173490694456,9.02117625830303,8.90755202677103,8.97962971423523,8.85224366910647,8.63817893800688,8.9907205176007,10.1174699969524,8.94067398362819,9.18560982708723,9.74738568473608,9.13155652700165,9.48594523403588
"Pf.14.449.0_CDS_at",5.39597507091392,5.58118276909539,5.59465297495724,5.73843691469212,5.96295450032938,6.12131630001393,5.40715981807066,5.60209957289467,5.35436224288556,4.88443230620281,5.51934166382725,5.05582940090155,6.15983426648997,6.22628887599449,6.54654548691395,6.85037171599708,5.6178223357296,5.73907070924188
"Pf.14.122.0_CDS_at",7.69216361128099,7.14427183704414,7.41340170942884,7.24922990286361,7.50140149348659,7.66589065901772,7.75237414677839,7.66720934940171,7.84818467656267,7.37363444940477,7.54463765397108,7.96499927701907,7.80619410151918,5.9172513581279,7.08684138999189,6.98954828172461,7.99164786994174,7.97478164177932
"Pf.12.226.0_CDS_x_at",2.90116862771844,2.83297888904152,3.14287455091258,3.20544636585739,3.20109853510987,3.24483858212991,3.24154988605227,3.64812453602607,3.34335010233904,3.33299590034282,3.49662717958131,3.46708024576684,4.50659621447752,3.61708653353582,4.27679482030529,4.15566631912782,3.57605144904608,4.41396710874506
"Pf.3.235.0_CDS_at",7.19999510258142,7.00651217856325,6.92987786623697,7.14416778659128,6.71548438548722,7.11147674625546,7.25204838929205,7.15426664403418,7.38322035076066,6.27329375292388,7.40742316824149,7.1799950963962,7.94631855573602,7.92041589034897,8.02855601667961,7.90454269808006,7.94193324015788,7.92072746277334
"Pf.12.211.0_CDS_at",9.37010129982714,9.20491575798684,9.20095054004436,9.11546209026227,9.30765379401239,9.31547808455413,8.85391805921332,8.90815599487232,8.95507596437065,8.59845310661902,8.83409867797652,9.15703979048531,8.31697590060145,7.6805806862449,7.94742725705091,8.14313367837052,8.68141160319752,8.62018605905063
"Pf.14.82.0_CDS_at",7.53385334592893,7.4756630961082,6.96406875447233,7.16459717486593,7.22262506514817,7.28935260306254,7.9551970958351,7.74764191667577,7.91078925951289,7.38598501343226,7.91067814313498,7.75218409560814,8.25985385193383,8.19597297074277,8.40985265915259,8.46852424664945,8.336527148159,8.56695457026843
"Pf.9.307.0_CDS_at",5.1600952877585,5.13450644412406,4.71896624271812,4.66170329865952,4.85098997711159,5.07543188459005,5.34559500227768,5.08164820923991,5.58120566111809,4.50910796445732,5.35320403100892,5.3305821248608,5.82314059923126,5.76637242080265,6.03615148768317,5.93244078978241,6.10058168379287,5.87369739485688
"Pf.13_1.497.0_CDS_at",5.42990433834737,5.36631567903312,5.00307637241237,5.26902805335368,5.45223896960271,5.21705266852791,5.60820403070102,5.44846465039175,5.57974694036124,4.78305145773192,5.49428876770763,5.38023380118795,5.92187236602406,6.24993656256519,6.30841713343119,6.46833847643024,6.34778243226949,6.20790677879113
"Pf.11.219.0_CDS_at",6.5113592290831,6.34700195670769,6.19370726774309,6.15708994498006,6.44782099061317,6.12211646086532,7.42454560979867,6.84155509808209,6.98793905805764,6.8634130198957,6.76703956166561,7.02535831253594,7.67408947407815,6.53886620377353,7.21831674772459,6.99589298308836,7.34937883460451,7.63127853860915
"Pf.1.85.0_CDS_at",8.79445213357644,8.535420470532,8.17093511178424,8.49073334673424,8.93218080349996,8.70873393067241,8.64143880531583,8.48714979806195,8.56563321474284,8.84820336804551,8.52617434886399,8.6212697211625,8.360955343997,6.98017435867689,7.43502017485102,8.11708373310164,8.10315373012945,8.09950311309374
"Pf.12.78.0_CDS_at",10.6266157937835,10.4634504784464,10.53291672736,10.5015421542258,10.6624455196574,10.4409802003176,10.0365212900385,10.0300166030604,9.8948011377624,9.9476751027126,9.85978600513035,10.0810080524283,9.71572486497242,8.89050093524408,9.39245199321148,9.37844306016301,9.52329172025213,9.87173364543185
"Pf.10.81.0_CDS_at",6.03233957089003,5.99589934603417,6.13799351540206,5.83345538227318,5.81312272513002,6.10610811485001,6.5326639750884,6.12836213902223,6.25967403235187,6.3428423749718,6.17663681278812,6.42384371883265,7.13121067426424,4.7711755597936,6.24031925099751,6.22315723282984,6.28024414783063,7.0077889189483
"Pf.14.312.0_CDS_at",8.09781540658996,7.98800707419611,7.72918227054769,7.42924661283324,8.19565236040145,7.89608233693362,8.22792593519267,8.12666178605962,8.34819014157211,8.07793493837604,8.06683982364508,8.52888402029591,8.25740347050361,6.47918054368753,7.5908797803592,7.58157732904703,8.40203593623589,8.55409467599121
