"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Pf.10.55.0_CDS_at",-7.54362025168,5.04641235339681,-103.174887456269,2.57734273858022e-27,5.8683516814733e-23,41.0155083681256
"AJ290941.1_RC_s_at",-8.68563641378555,5.56635302617108,-95.9638661721216,1.00156335185095e-26,1.14022979791472e-22,40.6694371180526
"Pf.10.181.0_CDS_at",-8.45665118625612,5.52780233598869,-91.5706306448249,2.40917563487221e-26,1.82848400101351e-22,40.4249003278005
"Pf.10.18.0_CDS_x_at",-6.11907250708289,4.50941901559326,-83.0883124690085,1.48710111154469e-25,8.46495130219027e-22,39.8622433080336
"Pf.10.18.0_CDS_s_at",-6.7037750904963,4.71537261878509,-81.0719770809685,2.35534177374821e-25,1.07257553692946e-21,39.7076574619644
"Pf.10.180.0_CDS_x_at",-6.21465466090424,5.62139975477589,-60.3272017995033,5.91867659626342e-23,2.24603912367203e-19,37.4214871660462
"Pf.10.180.0_CDS_at",-6.16017182725873,6.09779572414335,-51.755500506812,1.03336336962816e-21,3.36123579472335e-18,35.9096711871788
"Pf.10.18.0_CDS_at",-5.5452681607132,4.3239637574743,-41.3568234547952,6.71765472139938e-20,1.91192850439428e-16,33.298224710694
"AJ290941.1_s_at",-5.17408328643826,4.31808927532149,-33.3358641339603,3.64727176733464e-18,9.22719231893805e-15,30.3838729997211
"M17530.1_s_at",2.35023087023461,10.5731876406523,27.1390716777929,1.60565124610544e-16,3.65590732225747e-13,27.3034425940493
"Pf.5.9.0_CDS_at",4.03453987445757,6.85171176442964,26.5081569228738,2.47023231343408e-16,5.11315632223459e-13,26.9359401238644
"Pf.2.3.0_CDS_at",2.58884828086,10.5463102581611,25.5397231327914,4.87872153878043e-16,9.25696755970763e-13,26.3490258570256
"Pf.9.23.0_CDS_at",3.3887386009688,7.22717734896554,24.8112647890048,8.27396179790948e-16,1.44915258597385e-12,25.8883554625996
"Pf.2.1.0_CDS_a_at",1.73107850255858,12.3567996929817,22.8506488693133,3.69999453452963e-15,6.01751253976466e-12,24.5592695865296
"Pf.2.37.0_CDS_at",2.66243547063817,9.61637500877174,22.6832876614188,4.22791742469727e-15,6.41769678952881e-12,24.4393639410717
"Pf.14.2.0_CDS_at",4.28357271507215,7.22904599831778,22.5878234464772,4.56400931007828e-15,6.49487049882327e-12,24.3704889491828
"Pf.5.18.0_CDS_at",2.99114132555605,9.51970093279315,22.0534595319191,7.0428366210438e-15,9.43284394262036e-12,23.9783925757216
"Pf.10.30.0_CDS_at",4.80390058753134,6.73536262802669,21.6966604106223,9.4606768927412e-15,1.19672306761569e-11,23.7102258469873
"Pf.2.27.0_CDS_at",2.00495087180834,6.82002037266661,21.5587876596833,1.06163496613033e-14,1.27222981809587e-11,23.6052014673932
"Pf.14.762.0_CDS_at",-3.74606235977213,8.24908467700701,-21.1841803300062,1.45707953723298e-14,1.65881219916289e-11,23.3158129720963
"Pf.5.8.0_CDS_at",1.53341565667751,10.5340547051355,20.6756220493838,2.25838933488586e-14,2.44863175076267e-11,22.9132577559906
"Pf.12.1.0_CDS_at",2.06511935339216,11.9236719656239,19.9365606411212,4.34702670104434e-14,4.49897504345812e-11,22.3074809527768
"Pf.5.295.0_CDS_at",1.45869087657502,9.35887356605487,19.6996482647188,5.38768568797723e-14,5.1540481129476e-11,22.1078756124372
"Pf.5.274.0_CDS_at",3.50022221114668,6.58950181479335,19.690515773677,5.43270036939446e-14,5.1540481129476e-11,22.1001271516095
"Pf.9.5.0_CDS_a_at",1.87807719623461,11.6753587845221,18.8777269344708,1.1558156719048e-13,1.05267068134402e-10,21.3939590231378
"Pf.9.55.0_CDS_at",2.93308273971427,8.10259839345719,18.197929328574,2.22371830335444e-13,1.94737854034912e-10,20.777101968039
"Pf.5.41.0_CDS_at",2.21324065361596,4.28820780880934,18.0336310633978,2.61334693116313e-13,2.20382578798716e-10,20.6242577879092
"Pf.13_1.79.0_CDS_at",2.31851541497832,9.61387978344112,17.6467111399934,3.84246120792733e-13,3.12460711583205e-10,20.2583240867695
"Pf.11.32.0_CDS_at",2.11997969026637,6.12145280543098,17.404733410379,4.90886811624455e-13,3.85413855650938e-10,20.0250980563471
"Pf.12.270.0_CDS_at",2.53356226286956,6.46202864596493,17.3187808825649,5.35898397351762e-13,4.06729020310076e-10,19.9414270395943
"X15063.1_RC_x_at",2.92588366907955,5.81206532385823,16.5975601945837,1.13646065750687e-12,8.34712022928194e-10,19.2217213850519
"Pf.5.21.0_CDS_at",2.13890046999102,6.62090618551685,16.011421746297,2.13895250161752e-12,1.52193154716654e-09,18.6126070669218
"Pf.5.223.0_CDS_at",1.7455970479494,9.96158717457904,15.6199230341456,3.30040830760224e-12,2.27718171987259e-09,18.1930266811981
"Pf.5.142.0_CDS_at",1.28785891835215,8.61287187923168,15.5239773757383,3.67582127735033e-12,2.46161101952911e-09,18.088590225725
"Pf.2.48.0_CDS_at",2.39027200383383,8.75402053639373,15.3791803473406,4.32949589738577e-12,2.81652263107361e-09,17.9297562160813
"Pf.5.41.0_CDS_x_at",3.46049673776103,5.27438095230907,15.1655057204624,5.52575950320087e-12,3.49488939245502e-09,17.6926412020129
"Pf.13_1.268.0_CDS_a_at",2.09442397444336,7.80795446496462,14.6856157714271,9.6624762553076e-12,5.94607896911078e-09,17.1479400441291
"Pf.14.366.0_CDS_at",1.87646137039137,8.57455474813204,14.6155612126288,1.04973537194514e-11,6.28984860100496e-09,17.0669812918889
"Pf.5.108.0_CDS_at",1.37585972509028,9.43380809155192,14.4799125963109,1.23363888461947e-11,7.20223686253864e-09,16.909150243836
"Pf.3.131.0_CDS_at",1.61347351919575,9.09110160738459,14.4137825677631,1.33526610973014e-11,7.60066851311141e-09,16.8316906774514
"Pf.13_1.418.0_CDS_a_at",1.72852464733742,3.40667504050698,14.3526996521537,1.43695120275055e-11,7.97998583790909e-09,16.7598402180713
"Pf.12.39.0_CDS_at",2.70344489676158,7.31402881773208,14.2889448268206,1.55178825637616e-11,8.41253971653068e-09,16.6845348994171
"Pf.9.329.0_CDS_at",2.13737271827717,5.44545302816181,13.9458498822656,2.35883268312058e-11,1.24902933399936e-08,16.2737262110856
"Pf.2.186.0_CDS_at",2.4932626024189,6.84948288095753,13.920929214501,2.43249483449565e-11,1.25876079287799e-08,16.2435170216875
"Pf.13_1.8.0_CDS_at",1.25566744511673,11.0115464553801,13.8621952952012,2.61580797657803e-11,1.27907180809614e-08,16.1721178542116
"Pf.12.198.0_CDS_at",4.06072638919049,6.28325330077095,13.8609405542256,2.61987857322461e-11,1.27907180809614e-08,16.1705894548842
"Pf.12.261.0_CDS_at",1.52654936282696,9.93022045208379,13.8546847049416,2.64027295799194e-11,1.27907180809614e-08,16.1629672758233
"Pf.13_1.236.0_CDS_at",-1.04036052112729,9.9795851627164,-13.4076040985508,4.6307028471675e-11,2.1965931901491e-08,15.6097796362959
"Pf.4.6.0_CDS_at",1.52220308896745,9.13450306531622,13.2438687159976,5.71062503595819e-11,2.65357594783127e-08,15.4029237829726
"Pf.8.54.0_CDS_at",1.74211795834652,8.84314683910144,13.0809813025546,7.04961877263994e-11,3.19004386436383e-08,15.1948143710423
"Pf.8.17.0_CDS_at",2.01232781295253,5.36521138650958,13.0706080493679,7.14533958814859e-11,3.19004386436383e-08,15.1814818050449
"Pf.12.610.0_at",2.3958546902106,8.326845525567,12.9078267241944,8.83963950436382e-11,3.87057215143961e-08,14.9710023965173
"Pf.7.220.0_CDS_at",-1.36388792618459,8.59060026728181,-12.8284111539543,9.81435263934631e-11,4.21628292915615e-08,14.8674499503439
"Pf.10.173.0_CDS_at",2.86846262369791,7.90835651032864,12.7462090126228,1.09426391783434e-10,4.61394354540187e-08,14.7596590009409
"Pf.11.445.0_CDS_at",1.22787046449412,7.50212513356649,12.7216253161416,1.13058593414233e-10,4.68042020627031e-08,14.7273023266144
"Pf.13_1.237.0_CDS_at",1.20947068059647,8.50773933825638,12.4557846568825,1.61464515283564e-10,6.56497419373479e-08,14.3738254233147
"Pf.8.290.0_CDS_at",1.41988815293403,7.55421821933034,12.3329602744845,1.90755238177556e-10,7.55117178719179e-08,14.2082660649029
"Pf.10.53.0_CDS_at",1.71479416072439,4.32476027302085,12.3268410806815,1.9235274437047e-10,7.55117178719179e-08,14.1999801916137
"M17530.1_RC_s_at",2.66631248760834,6.69448432767688,12.1138536861464,2.57666633364922e-10,9.943748432349e-08,13.9093296061982
"Pf.12.59.0_CDS_at",1.82587180584965,8.14677259860712,12.0996262321906,2.6278554501262e-10,9.97227345732059e-08,13.8897573078284
"Pf.5.249.0_CDS_at",-0.892773561613061,3.00999050538251,-11.9749007356416,3.12489560152564e-10,1.16640570411701e-07,13.7173246127742
"Pf.13_1.307.1_a_at",1.08691273364619,8.71322320993796,11.9540756005727,3.21704249520203e-10,1.18143291247186e-07,13.6883842177809
"AJ420670.1_s_at",-1.66327192202163,3.44689407554172,-11.8231297326641,3.86556262940837e-10,1.39706342077777e-07,13.5054201269676
"Pf.9.6.0_CDS_s_at",2.21051536665551,9.50068758920324,11.7813289471633,4.10031296787849e-10,1.4587504057129e-07,13.4466518099944
"AF286876.1_s_at",3.33232373448453,7.93313894759917,11.7009895927439,4.59436479474574e-10,1.60937064633178e-07,13.3332053004116
"Pf.8.111.0_CDS_at",-1.12657126143565,5.190243336046,-11.4468123040482,6.61124910646999e-10,2.28078077129114e-07,12.9699301678443
"Pf.14.224.0_CDS_x_at",1.26258228723717,7.55106504309281,11.424780916805,6.82511012080346e-10,2.31941690060558e-07,12.9381272535013
"Pf.12.522.0_CDS_at",-1.02571429814044,7.82627711353741,-11.1687182939202,9.9153868102625e-10,3.32005062180687e-07,12.5647407046646
"X15063.1_RC_at",3.6171895237291,6.61664034983325,11.0533104334307,1.17579498010192e-09,3.87611416479184e-07,12.3941663453372
"Pf.13_1.141.0_CDS_at",0.960798062959417,10.3498093243151,11.0442759928509,1.1916552836551e-09,3.87611416479184e-07,12.3807525719181
"Pf.12.35.0_CDS_at",3.02198985622626,5.45938449570411,10.9810800852021,1.3090449782695e-09,4.19797818453777e-07,12.2866750989576
"Pf.1.128.0_CDS_at",1.38797596036204,7.40536108441657,10.8882065959075,1.50396964142418e-09,4.75609510633153e-07,12.1476255923053
"X02406.1_RC_s_at",1.5271353333162,11.8800278143335,10.810744199385,1.68971140512159e-09,5.27027931276896e-07,12.0309230554913
"Pf.14.397.0_CDS_at",-0.856884322198739,7.57643929391847,-10.7065638263123,1.97812125138841e-09,6.08646523957605e-07,11.8729171398892
"Pf.8.23.0_CDS_at",0.88591004277094,7.09662514316292,10.6974081536056,2.00581564788018e-09,6.08938886487784e-07,11.8589731523272
"Pf.6.269.0_CDS_at",1.22454989542845,7.33649568827735,10.6577176541467,2.13064224074427e-09,6.38323594467187e-07,11.7984161349513
"Pf.10.382.0_CDS_at",1.16749845595487,7.48750893526642,10.5923232807362,2.35432389570119e-09,6.96176633522344e-07,11.6982547979904
"Pf.2.13.0_CDS_at",3.01892375261078,6.88856194019881,10.4420567508164,2.96643079441036e-09,8.65931573819608e-07,11.4662588367172
"32052_at",1.32841613402725,12.2105658408772,10.3889944828915,3.2205198037063e-09,9.28202726716312e-07,11.3837184682156
"Pf.14.97.0_CDS_a_at",-0.803193403660931,8.83256433255338,-10.3044400697285,3.67343651015542e-09,1.04550594874661e-06,11.2515187754164
"AY277506.1_RC_at",1.69253318035885,9.67788469413987,10.2134985584899,4.2355692393414e-09,1.17797114672485e-06,11.1084047004321
"214414_x_at",1.13955857247328,11.9882024834997,10.2124830279276,4.24233097770818e-09,1.17797114672485e-06,11.106801106213
"Pf.14.330.0_CDS_at",1.83993516002333,6.07015302339367,10.1558832597313,4.63759445406512e-09,1.26440661246994e-06,11.0172345686098
"209458_x_at",1.03252143649743,11.4285764201977,10.1521907096193,4.66468248265076e-09,1.26440661246994e-06,11.0113781782111
"Pf.11.111.0_CDS_s_at",-1.1179816750875,9.96993949943737,-10.1157631048753,4.9409359173844e-09,1.32306562007531e-06,10.953517701403
"Pf.9.472.0_at",1.72372663870054,10.4976726522095,10.1085916854342,4.99730525391879e-09,1.32306562007531e-06,10.942108366051
"Pf.8.368.0_at",-0.852510254155935,9.79598816227126,-10.005154217312,5.88940677675748e-09,1.54133221724128e-06,10.7768660414911
"Pf.2.190.0_CDS_at",2.1792983351885,8.00142864869768,9.97934577025361,6.13692893186912e-09,1.58786062329236e-06,10.7354380575929
"Pf.5.306.0_CDS_at",-0.973296349265223,10.0077735908096,-9.90083106098122,6.95895520380903e-09,1.78031967455649e-06,10.6089144468013
"Pf.12.245.0_CDS_at",1.77211529164386,5.95802085240416,9.86669106205258,7.35150861359093e-09,1.85984999580946e-06,10.5536676075953
"Pf.10.1.0_CDS_at",0.906810931588005,8.07303897933824,9.80758569710581,8.08671986458189e-09,2.02336840216116e-06,10.457687400245
"Pf.12.145.0_CDS_at",0.747758001412782,11.4692605966472,9.61417415300496,1.10776259166833e-08,2.74050618540092e-06,10.1406318750832
"Pf.12.453.0_CDS_at",-0.962389334024232,10.3970864929717,-9.60709015647451,1.12069695340833e-08,2.74050618540092e-06,10.1289320028262
"Pf.9.112.0_CDS_a_at",1.71856215182745,4.4141556844889,9.60129451239466,1.13139611501465e-08,2.74050618540092e-06,10.1193553530578
"Pf.9.104.0_CDS_a_at",-0.988154619801788,8.51010712573148,-9.59103650275987,1.15059512725283e-08,2.75767373183365e-06,10.1023949692555
"211745_x_at",1.01001039621358,11.7782894845084,9.45199888755915,1.4471047299145e-08,3.43220079118991e-06,9.87122482264207
"Pf.11.235.0_CDS_at",0.900687009017386,9.19585210554341,9.35234076025485,1.70797768092977e-08,4.00916946567938e-06,9.70404271765815
"Pf.14.416.0_CDS_at",1.09557466105017,6.46402634503509,9.32495393055992,1.78794077355578e-08,4.15404321153996e-06,9.65788089706005
"Pf.13_1.501.0_CDS_at",-1.11257060842009,4.92669230520485,-9.20954753336708,2.17028016154158e-08,4.9914251513273e-06,9.46231475198088
"AY277506.1_s_at",2.00613030246426,4.04342557813378,9.17256151075879,2.31012657608618e-08,5.25992720109062e-06,9.39928034539226
"Pf.12.271.0_CDS_at",1.22388041827833,7.33347652632171,9.16357609656925,2.3454984866218e-08,5.28758960810811e-06,9.38394034588652
"Pf.9.32.0_CDS_at",0.815142409713412,10.8566418640409,9.15309878182467,2.38745738003991e-08,5.32941343981655e-06,9.36604032137106
"Pf.1.15.0_CDS_at",1.11581189821979,8.68533863269903,9.14357003131048,2.42629691953063e-08,5.36352956900901e-06,9.3497486814136
"Pf.9.250.0_CDS_at",1.14399650800836,8.87909143170801,9.13575363043361,2.45864832680903e-08,5.38278497626104e-06,9.33637602696153
"211699_x_at",1.02268429889775,11.272364534929,9.1252551635554,2.50280956222747e-08,5.4272829449864e-06,9.31840245497838
"X03144.1_at",-0.909954453546327,10.2277030863775,-9.11851057620777,2.53161575778027e-08,5.43795841404707e-06,9.30684814082403
"Pf.12.246.0_CDS_at",1.32645248199976,5.58898581511415,9.1088696099719,2.57339373105264e-08,5.4760375572278e-06,9.29032183856835
"Pf.11.146.0_CDS_at",1.18090711031519,8.43169891368992,9.10130661168886,2.60666967484421e-08,5.49548720615998e-06,9.27734918678873
"Pf.9.240.0_CDS_at",-1.06762855503212,8.55852178129784,-9.09176278834357,2.6493020005555e-08,5.51173388814086e-06,9.26096838329742
"Pf.10.17.0_CDS_at",1.27293283660584,7.35300428526915,9.08877654469486,2.6627903188348e-08,5.51173388814086e-06,9.25584045796953
"204018_x_at",1.08906300030279,11.3312107682996,9.04112412841053,2.88798359270899e-08,5.92400886688208e-06,9.17385731060597
"Pf.8.10.0_CDS_at",1.23936231990609,7.89831419495703,8.92274934426847,3.53754761835068e-08,7.19164479662737e-06,8.96893106209759
"Pf.13_1.406.0_CDS_at",-1.53586551362468,6.32792017392153,-8.91119954585283,3.60860246456654e-08,7.27117429342615e-06,8.94883913412263
"AF352829.1_s_at",1.98994358296097,8.66552750804405,8.89683933022002,3.69902577299396e-08,7.38799279169293e-06,8.92383401882516
"Pf.13_1.190.0_CDS_at",1.17674484565553,8.69200784247272,8.88152160819096,3.79808395888091e-08,7.51987597041387e-06,8.89713201247111
"Pf.3.191.0_CDS_at",-0.963285459501089,8.18814638113311,-8.87608574793923,3.83389800795819e-08,7.52534687441379e-06,8.88764881345562
"Pf.2.10.0_CDS_a_at",0.847540852133498,9.9340733404273,8.8321349905204,4.13670756634218e-08,8.05031577590129e-06,8.81083228571283
"Pf.14.142.0_CDS_at",0.707586307140311,8.92899291433721,8.79783296478165,4.39029578511828e-08,8.47141057045408e-06,8.75070415748298
"Pf.11.61.0_CDS_at",1.17232962378822,8.56032472383611,8.7662972466465,4.63772692284488e-08,8.87364742069371e-06,8.69528901442963
"Pf.2.20.0_CDS_at",1.60324247563582,6.69521642548891,8.74910131729423,4.77872341365497e-08,9.06722945045917e-06,8.6650169907057
"Pf.1.157.0_at",1.22729375721789,6.99249725221499,8.69241487381886,5.27597336245583e-08,9.9241635981866e-06,8.56494956613005
"Pf.14.707.0_CDS_at",-2.17418075605922,5.0318507048593,-8.68793209530011,5.31752803802875e-08,9.9241635981866e-06,8.55701813597218
"Pf.14.603.0_CDS_at",-0.954099307516192,8.19577320489038,-8.63265546077636,5.85887026556826e-08,1.08455786241239e-05,8.45899834363275
"Pf.8.247.0_CDS_at",-1.45315420893216,6.1041674362741,-8.59639253988299,6.24491168165697e-08,1.14669672644877e-05,8.39447508072593
"Pf.8.211.0_CDS_at",0.730082079313422,8.66732400188241,8.51978515318822,7.150039022309e-08,1.29412565907809e-05,8.25759202643891
"Pf.8.84.0_CDS_at",1.47783212730874,8.38260614380484,8.51888240731214,7.16148416899467e-08,1.29412565907809e-05,8.2559743323628
"Pf.2.16.0_CDS_at",0.962992225750657,9.58211095591716,8.47267880162497,7.77347158455941e-08,1.39365491739239e-05,8.17303366776207
"211696_x_at",1.33366412781355,11.4554441433839,8.44906057184169,8.1070864419798e-08,1.44211133747999e-05,8.13052616688297
"Pf.12.212.0_CDS_at",1.83265525718971,7.05259274367526,8.44355023068534,8.18704357261406e-08,1.44504492329341e-05,8.12059805937347
"AF480451.1_s_at",1.57294596407262,9.26169938136049,8.39218921835682,8.97297897089948e-08,1.57158275529546e-05,8.02786415868399
"Pf.12.491.0_CDS_at",-1.02639358708103,6.20163990593883,-8.35644738070566,9.56592069398715e-08,1.66264464336941e-05,7.96312237160417
"Pf.6.106.0_CDS_at",-0.958831218471265,11.3729790922672,-8.31167965871465,1.03665831342519e-07,1.78639185869011e-05,7.88178909967645
"Pf.11.27.0_CDS_at",1.59863276143438,5.64159249876695,8.30803268489812,1.04348068516748e-07,1.78639185869011e-05,7.8751514534854
"Pf.13_1.518.0_CDS_at",-1.22990449552277,4.2420292434405,-8.2860312209955,1.08564137168241e-07,1.84469913371916e-05,7.83506984079884
"Pf.10.235.0_CDS_at",1.02087375085082,9.39128839656445,8.24573989283748,1.16750565685899e-07,1.96910639266833e-05,7.76149902420108
"Pf.14.715.0_CDS_at",0.99231688149997,8.28150276731983,8.2152133204703,1.23378872033636e-07,2.05140336274003e-05,7.70561237114555
"Pf.8.292.0_CDS_at",1.23226217953874,4.22627312706984,8.21497570548422,1.23431973602435e-07,2.05140336274003e-05,7.70517686228868
"Pf.8.86.0_CDS_at",-0.893701140564827,7.09520117939292,-8.1615222632068,1.36003004007376e-07,2.24395101322024e-05,7.60701131053621
"Pf.7.13.0_CDS_at",1.82421327960426,5.42931336639179,8.13748831140007,1.4208223709172e-07,2.32738881751178e-05,7.56274753168805
"Pf.4.29.0_CDS_at",1.48368869860202,4.60189391138502,8.1210020722598,1.46415122317746e-07,2.38123280003769e-05,7.53233919549502
"Pf.10.72.0_CDS_at",0.813053493292747,9.84666979632717,8.0618387171345,1.63129035545977e-07,2.6342446881889e-05,7.42291026585288
"Pf.7.64.0_CDS_a_at",-1.26290165531245,4.37443772671271,-8.00820064791538,1.79996820456406e-07,2.88616028519149e-05,7.32328929558401
"Pf.6.177.0_CDS_at",0.725392128184279,10.2028525563813,7.91361523180648,2.14300123642774e-07,3.37718920006296e-05,7.14666154171783
"Pf.8.46.0_CDS_at",0.930109441292699,8.42307409047354,7.91227764991588,2.14831237750728e-07,3.37718920006296e-05,7.14415499326188
"Pf.4.157.0_CDS_at",2.24558836911634,7.05214726246213,7.91167795430896,2.15069802806065e-07,3.37718920006296e-05,7.14303112014525
"Pf.10.120.0_CDS_at",-0.897150885428041,10.5555823889572,-7.86893459756336,2.32802564303288e-07,3.61193442582477e-05,7.06280026818673
"Pf.11.473.0_CDS_at",2.2088753971157,7.31031666172221,7.86803478831035,2.33191778556916e-07,3.61193442582477e-05,7.0611086064727
"Pf.11.222.0_CDS_at",-1.0442647403609,9.63921435199183,-7.85690993860883,2.38060064267607e-07,3.66242540764132e-05,7.04018448163102
"Pf.11.93.0_CDS_a_at",0.908629753201039,9.26343620182843,7.84660562932681,2.42663453065882e-07,3.70819071332689e-05,7.0207885501508
"Pf.10.266.0_CDS_at",-0.682420345313366,10.869716914681,-7.81012804076881,2.5971616027896e-07,3.94231816892776e-05,6.95200944774517
"Pf.10.159.0_CDS_at",-0.94318881683448,9.27833971344965,-7.80654458883389,2.61457185142667e-07,3.94246268113469e-05,6.94524295339331
"Pf.14.26.0_CDS_at",0.660266215721468,10.3053031084547,7.77292353427516,2.78394411561704e-07,4.16486982557213e-05,6.8816718621111
"209116_x_at",1.27492672544854,11.3049325698357,7.77010480721215,2.7986520414271e-07,4.16486982557213e-05,6.87633513623606
"204419_x_at",1.10681221568977,4.06559688552164,7.76650242038993,2.817566559648e-07,4.16579045432632e-05,6.86951311248603
"Pf.13_1.261.0_CDS_at",1.74642307638257,5.41740187529651,7.73376030619848,2.99568751935911e-07,4.40056833085726e-05,6.8074260609571
"Pf.13_1.623.0_CDS_at",0.829060368669389,8.52410983946705,7.72836208839457,3.02615882663929e-07,4.41683399511218e-05,6.79717559207863
"Pf.9.7.0_CDS_at",0.762999693206982,12.4143108934269,7.70341558109839,3.17121010260415e-07,4.59906260039451e-05,6.74975366125981
"Pf.14.33.0_CDS_a_at",0.766224236700288,5.94514245038897,7.69556565918342,3.21833143764798e-07,4.63786003188651e-05,6.73481371756667
"Pf.14.512.0_CDS_at",-0.847458129915294,8.80637375184005,-7.69190184876334,3.24057264469282e-07,4.64054078912018e-05,6.72783786965585
"Pf.14.390.0_CDS_at",-1.01262766805145,7.90511827383528,-7.6843794555658,3.28673884155503e-07,4.66067944788696e-05,6.71350955075515
"Pf.12.328.0_CDS_at",1.40321562975431,6.84275064253698,7.68295224305433,3.29557464583337e-07,4.66067944788696e-05,6.71079018277877
"Pf.11.66.0_CDS_at",-0.804335600754134,10.8013173899621,-7.64176098052168,3.56150210464692e-07,5.00566922350035e-05,6.63218498767028
"Pf.8.101.0_CDS_at",1.10476994799495,9.26511788597828,7.63110918781626,3.63382821830385e-07,5.05293550135575e-05,6.61182025162238
"Pf.10.272.0_CDS_at",-0.987128351591864,4.00571199830151,-7.63028085718281,3.63951610620732e-07,5.05293550135575e-05,6.61023594592481
"Pf.13_1.443.0_CDS_at",-2.57315993920974,6.14337680005932,-7.62291379505016,3.69051168039581e-07,5.09268245157165e-05,6.59614119289958
"Pf.6.146.0_CDS_at",0.70146490962997,9.83665720158009,7.55541417249223,4.19373819709247e-07,5.75224247045774e-05,6.46665270230203
"Pf.6.310.0_CDS_a_at",1.15204178321237,6.16930214271021,7.53729019416346,4.34062773623889e-07,5.91806903751038e-05,6.43177770989979
"AF288172.1_s_at",1.7395077246387,5.11629586702475,7.52885171162105,4.41083020661536e-07,5.97798767704911e-05,6.41552457972507
"Pf.12.69.2_a_at",-0.662076722881555,8.30813579123526,-7.5177378620567,4.50509112967537e-07,6.06961064683896e-05,6.39410355447264
"Pf.8.32.0_CDS_at",0.9027211521209,10.7720359506166,7.51438616354488,4.53392638719279e-07,6.07252764176427e-05,6.38764009865045
"Pf.14.40.0_CDS_a_at",0.88246255578202,8.07612301693754,7.49384982127793,4.71483400411151e-07,6.27789797892485e-05,6.34800383064211
"Pf.11.237.0_CDS_at",1.99617896681917,7.22808863619757,7.48133992924394,4.82868950074157e-07,6.39211809548749e-05,6.32383062115566
"Pf.6.228.0_CDS_at",-0.88805218915592,3.86323129270638,-7.42688748701885,5.35849636908243e-07,7.05246264899641e-05,6.21835991011861
"Pf.10.12.0_CDS_at",1.56799184929252,8.12202203858783,7.41890444368683,5.44109256833664e-07,7.12001360278489e-05,6.20286301901705
"Pf.11.170.0_CDS_at",-0.890616843322578,9.56604160886742,-7.39755237717213,5.66856079790899e-07,7.37528347471941e-05,6.16137076704415
"Pf.9.228.0_CDS_at",1.25813412861728,3.73221835739833,7.36477731400068,6.0370819860947e-07,7.81013180348808e-05,6.09755890389563
"Pf.10.187.0_CDS_at",1.23848050151725,3.48977574746675,7.36093762431068,6.08185166540595e-07,7.82359777229537e-05,6.09007350381832
"Pf.11.273.0_CDS_at",0.722891295552121,9.48810144995587,7.3563450072667,6.13585255676603e-07,7.84872061039358e-05,6.08111762517863
"Pf.14.249.0_CDS_at",1.44541897203398,5.32016553274095,7.30886531768344,6.7241437385418e-07,8.52445277305383e-05,5.98835951277148
"Pf.14.385.0_CDS_at",-1.7072906816413,6.65685730803589,-7.30772323885145,6.73899380363516e-07,8.52445277305383e-05,5.98612449008026
"Pf.8.155.0_CDS_at",1.56090479122112,8.55869107377259,7.28285546889459,7.07090742915934e-07,8.89488901958724e-05,5.93741440788931
"Pf.9.13.0_CDS_at",0.970975294199743,4.41226596256974,7.25860201025221,7.4109592985389e-07,9.27143583892485e-05,5.88982583452753
"Pf.14.674.0_CDS_at",-0.723925485181548,9.46552509598045,-7.21202338780537,8.11237549089379e-07,0.000100855439430051,5.79820592445665
"Pf.10.433.1_a_at",0.780292082987821,4.89535082980619,7.20962564979188,8.15029243933831e-07,0.000100855439430051,5.79348153422579
"Pf.6.27.0_CDS_at",1.55232916004297,3.90271375011244,7.19958572101263,8.31106467102817e-07,0.000101751667675913,5.773690772571
"Pf.2.187.0_CDS_at",-0.610075623434274,8.81873730035973,-7.19698293344998,8.35327760266899e-07,0.000101751667675913,5.76855788879208
"Pf.6.101.0_CDS_x_at",0.607982043088903,9.30042920080752,7.19676733736399,8.35678416065519e-07,0.000101751667675913,5.76813267621138
"Pf.4.213.0_CDS_at",0.647231925372119,2.97342481724399,7.19343645463039,8.41115338328548e-07,0.000101868910310653,5.76156248394549
"Pf.13_1.479.0_CDS_at",0.901380438697773,9.45006402565478,7.18547532867723,8.5425903503721e-07,0.000102913354332075,5.7458529420625
"Pf.11.460.0_CDS_at",-0.697284272923637,3.28993595768236,-7.17608312896444,8.70039347149364e-07,0.000104262767869705,5.72730832525308
"Pf.13_1.320.0_CDS_at",-0.741658836103542,3.50184623351406,-7.16625504857723,8.8687554275581e-07,0.000105723922685901,5.70789013981883
"Pf.3.51.0_CDS_at",-0.795177643694239,7.72585429712635,-7.16318222605747,8.92208460964887e-07,0.000105805700248487,5.70181618551724
"Pf.10.406.0_at",0.847270273780693,10.016641805489,7.15248463892479,9.11034724006194e-07,0.000107478495496876,5.68066050921028
"Pf.13_1.645.0_CDS_at",-1.04472133470229,4.11993553900347,-7.13762591095854,9.37869008308345e-07,0.000110073914691612,5.65124972674058
"Pf.10.128.0_CDS_at",1.21197061253971,3.58688457995223,7.08070677547651,1.04847184990451e-06,0.000122423874617824,5.53830691257974
"Pf.9.335.0_CDS_at",-0.50403181196405,10.1055143572197,-7.07438161665265,1.06156997641392e-06,0.000123320850984533,5.52572877903875
"AJ290940.1_s_at",0.713138984022988,10.5275788754037,7.06708084713012,1.07689921422075e-06,0.000124466589891331,5.51120376899983
