"","106_1_Control","106_1_CQ","106_1_76I_Control","106_1_76I_CQ","106_1_76I_352K_Control","106_1_76I_352K_CQ"
"Pf.7.73.0_CDS_at",8.32356935815699,8.28782010742338,7.81479222978743,7.758836944196,7.08957156068733,7.75001849406432
"Pf.6.45.0_CDS_at",8.8494852309881,8.90452246374899,9.13910742949524,9.01203475275713,10.0034366171995,9.77169437360333
"Pf.14.40.0_CDS_a_at",7.52983871378104,7.58666467019968,8.13780165173014,7.9153866471839,8.68680088739598,8.60024553133452
"Pf.8.129.0_CDS_at",8.87892421735504,8.99267692704512,8.63028528338921,8.91991892570648,7.92100657656307,8.16795442620225
"AF057712.1_s_at",8.68488916902289,8.77223690968027,9.27299589854732,9.34942239306574,8.85289083237563,9.49153808720956
"Pf.1.62.0_CDS_at",7.86377274061848,7.8912768644251,8.33205806009236,8.09894731053529,8.96697726213009,8.88802736842535
"Pf.10.272.0_CDS_at",4.73881066464679,4.26975923045293,4.13893272274446,3.84619555913993,3.36443190336539,3.67614190945959
"Pf.13_2.678.0_CDS_s_at",3.64722758600008,4.00997307579799,3.28890299682784,3.0891445646233,3.88009373984621,4.14799794073309
"Pf.13_1.459.0_CDS_x_at",4.6295272285883,4.40001863975575,4.70867208673961,4.36359443851802,5.32856861347325,5.39851819884904
"Pf.9.200.0_CDS_at",6.6974042005309,6.59342111761248,5.8187183044505,5.69747946217532,5.74201729399305,6.01888139340899
"Pf.10.72.0_CDS_at",9.36807780589964,9.30631553317181,9.82944960054472,9.71259885894551,10.5328129978401,10.3307639815613
"Pf.8.86.0_CDS_at",7.63774952318078,7.67759439499886,7.06439413893637,7.03658292762911,6.42370262629554,6.73118346531686
"AFFX-HUMRGE/M10098_M_at",4.68084321119368,4.41635401073338,4.13758382904686,3.92838266970168,4.93254786057102,4.86465195397368
"Pf.10.159.0_CDS_at",9.93142604357497,9.83721253321118,9.15565821919752,8.86331125235969,8.82081623428346,9.06161399807108
"Pf.8.174.0_CDS_at",4.42922615083346,4.33157436498521,3.72780194513973,3.41625990781531,3.5667259337589,3.90484458428398
"Pf.14.289.0_CDS_at",6.52140773873002,6.69269175481231,6.94109943676636,6.84874459597463,7.58750955820552,7.58591427807555
"Pf.6.106.0_CDS_at",12.0198962659989,11.9601491171932,11.2001805651094,11.0154379688078,10.9219495299458,11.1202611065482
"Pf.14.347.0_CDS_at",7.44849295955903,7.47908024969511,7.31145849188622,6.86712586656172,7.76790415687797,7.91458961202003
"Pf.11.243.0_CDS_at",9.06035004431678,8.96252783365902,9.7930574006356,9.70292785381452,10.0480292647394,10.0473865239521
"Pf.12.123.0_CDS_at",8.4397943702196,8.47584518852474,8.62109020723833,8.60269234727884,9.53232394956509,9.41756297599546
"Pf.4.118.0_CDS_at",10.6641204021354,10.7762614118818,10.0912816128855,9.88681561731261,9.59942839364872,9.7798954364363
"Pf.14.639.0_CDS_at",9.42187108819085,9.43137993882874,9.12120377384982,8.62129706854512,9.29898143902444,9.41426996640302
"Pf.1.49.0_CDS_at",7.96697654642478,7.85789151760902,7.73105884377139,7.50174471394827,8.67281983104476,8.58883653870037
"Ag.2L.130.0_CDS_at",5.81393243258053,5.6979317697361,6.15224334312854,6.42552249842749,5.4296208893505,5.2425906656115
"Pf.1.181.0_at",7.12549333451592,7.04154596179715,7.06554067790583,6.89782005593257,8.06323370563031,7.7006125011561
"Pf.12.344.0_CDS_at",7.91509336311409,8.01589144035394,7.69748508448875,7.39739909020992,6.7530197692449,7.19300659309394
"Pf.13_1.110.0_CDS_at",7.83433492608584,7.83734301235386,8.30091604962276,8.09401111632523,8.45740498649862,8.78573651360067
"Pf.13_1.286.0_CDS_at",4.28980830636225,4.16883339926425,3.79747428778957,3.46694731742084,3.17381614794286,3.61988829924757
"Pf.9.153.0_CDS_at",7.33222206952506,7.30493875841203,7.21874441446462,6.84263714949483,6.59926401893424,7.21031855557906
"Pf.10.395.0_CDS_at",5.96723913855045,5.64890920109564,5.15216854877846,5.14318193954235,4.86310017902271,4.79059199114771
"Pf.12.453.0_CDS_x_at",11.478473356044,11.5505552335457,10.6527063172823,10.5407618080334,10.5660883205468,10.6392501879952
"Pf.13_1.673.0_CDS_at",7.35423904156788,7.44696657724895,6.62822186243135,6.34362814558537,6.8370799678495,7.04186573435586
"Pf.10.338.0_CDS_at",6.67104308159134,6.45001125832382,6.74192318980463,6.29810642373941,7.33934308185931,7.31453850123052
"Pf.14.732.0_CDS_at",3.98386563532437,3.87714974386291,4.12592497410965,3.71444549078925,3.13520139313424,3.63803689148548
"Pf.9.19.0_CDS_at",3.74537111752293,3.72017008234486,4.36992786047923,4.3655820700197,4.75581733070929,4.64839850635895
"Pf.14.512.0_CDS_at",9.34221241499034,9.44235912339272,8.74215708041438,8.56001193430475,8.24735148973571,8.50415046820236
"Pf.1.116.0_CDS_s_at",7.46475465133126,7.67432932178114,7.56860175601029,7.06615843407224,7.88633982106926,8.17687527268623
"Pf.12.103.0_CDS_at",4.98873358038998,4.92058100312965,4.98777184872482,4.97069003937434,4.04401047560037,4.50835281418468
"Pf.5.22.0_CDS_at",3.55339085881036,3.56397702763775,3.10335583838426,3.0680708465896,4.05456468415082,3.84970590759096
"Pf.14.236.0_CDS_at",4.58998351133523,4.4977278975142,5.33039772415438,5.36500803775728,4.80716102561051,5.14837323085972
"Pf.9.101.0_CDS_at",7.68535156842174,7.44291961400669,8.01912971602713,7.65081395429021,8.26649358058221,8.19670821035808
"Pf.13_1.30.0_CDS_at",3.34026476877285,3.34994768315071,3.946128628057,3.76881161000564,4.16707451258788,4.52213807200479
"Pf.2.96.0_CDS_at",2.86139063669365,2.80610771585084,3.56502461755967,3.26477650939425,3.42534277041769,3.72035948246403
"Pf.10.293.0_CDS_at",7.72902267999639,7.61486214250959,8.08378532690411,7.87814784971472,8.64389050830916,8.6564660651776
"Pf.4.101.0_CDS_a_at",9.1630389353808,9.21441351798477,9.21939599719275,9.07705168245175,9.89315762084763,10.0378829701193
"AF528127.1_s_at",3.80246411935277,3.79055319785417,3.38795094719056,3.44956594157569,4.55636014511421,3.84151303276635
"Pf.14.462.0_CDS_at",3.02301788282876,2.9199924492227,3.65311625585521,3.48596476595606,4.14797711378163,3.73086848522166
"Pf.14.137.0_CDS_at",4.15530355252833,4.21926462327592,5.02111015896196,4.95309322592527,4.84032067486365,5.15268522346805
"Pf.12.186.0_CDS_at",5.51741666165442,5.31437188128376,5.9285700953191,5.81929686869858,5.28813563878007,5.84687914420234
"Pf.14.754.0_CDS_at",3.72803190765686,3.47199917510574,3.820280955794,3.66562129727703,4.62224102173937,4.44644998766356
"Pf.13_1.362.0_CDS_at",8.92601716105428,8.87077314919172,8.2226750731161,7.75787557420745,8.84008784833968,8.66861449485223
"Pf.5.318.0_CDS_at",7.20210463691066,7.25834188289698,6.93267563811638,6.61296215260094,7.41412308747578,7.70861849843563
"Pf.9.339.0_CDS_at",5.81933916717141,5.64476930534811,5.45329426114242,5.02673342794998,4.62905428147912,5.1064369699195
"Pf.12.108.0_CDS_at",9.54331893422848,9.42077373469783,9.52944471536242,9.36887498778499,10.4363016706226,10.241511792978
"Pf.4.218.0_CDS_at",9.87106776025839,10.0361772218057,9.10212919907389,9.04879202092823,10.0534268851809,9.86821430783943
"Pf.10.127.0_CDS_at",6.37877916103916,6.37112706404292,6.68124870685114,6.56833528261897,7.41214392558884,7.37329738308638
"Pf.14.437.0_CDS_at",4.02316295872201,4.30506427065468,3.59088298269938,3.49619918309293,3.17842762164114,3.57494724276577
"Pf.14.661.0_CDS_at",9.52692324770395,9.5439090451201,8.79585623333846,8.64229377585683,8.55954539309561,8.85459026312422
"Pf.3.43.0_CDS_at",7.59247878033862,7.63184307795892,7.34165935976359,6.78132858092353,7.33508067384703,7.52922981001164
"Pf.7.132.0_CDS_at",4.75368639507801,4.76429941399135,4.74196055182697,4.81946177893789,4.04664669294984,4.75783355196442
"Pf.14.403.0_CDS_at",7.29025552679209,7.30594297061726,7.57040583371509,7.24678409619345,8.02907771714649,8.26855670456929
"Pf.10.120.0_CDS_at",11.1221991267138,11.1113241087142,10.5026294356465,10.3341403015999,9.94746704692505,10.3157343141436
"Pf.13_1.543.0_CDS_at",7.48491154363274,7.18383053839809,7.90600628958198,7.53972233843871,7.46821339830981,8.03366711249411
"Pf.14.177.0_CDS_at",8.06416428950249,7.98060609882602,7.51158522841074,7.17679465343149,7.07393119911267,7.51352436079018
"Pf.12.184.0_CDS_at",5.3641544681143,5.3370790269472,5.58942264263105,5.45259860855696,5.60560188767747,6.05877188850084
"AFFX-M27830_5_at",7.2552805046533,7.44076054426055,7.15513491007417,6.59409462830989,7.24703049441451,7.30924501139788
"Pf.12.239.0_CDS_at",7.0267547665773,6.80515040293947,7.59349613891808,7.40256122688364,6.91918352625127,7.51104739698097
"Pf.13_1.593.0_CDS_x_at",9.88683767033938,9.8517783029788,9.95953741043145,9.6291015566025,10.6653658662491,10.678891861735
"Pf.9.400.0_at",8.32646915187702,8.4923011914664,8.2768007420966,8.16564203697009,7.34262244175779,7.78667795244546
"Pf.5.290.0_CDS_at",3.12923938964782,3.03617554324683,3.67153373737529,3.53123696217902,4.0512212291394,4.00172750553558
"Pf.2.54.0_CDS_a_at",8.81055680823861,8.73906298657771,8.75752228623944,8.53442312450269,9.74239966365601,9.352328337446
"Pf.3.191.0_CDS_at",8.84607678886288,8.6846871755502,8.06298512942356,8.02882413054663,7.70259752930002,7.80370753311536
"Pf.11.185.0_CDS_at",8.01953662894494,7.83293558234018,8.31194344700075,8.11469470109544,8.87285304865511,8.92450220137298
"Pf.12.553.0_at",11.0364766833036,10.8514023508159,11.7837335220036,11.6026086350555,11.8192580857376,11.8308013819388
"Pf.13_1.534.0_CDS_at",6.51582938460768,6.54997554998429,6.66833897707733,6.3710597802457,7.30775290674222,7.37176066063008
"Pf.14.748.0_CDS_at",6.97123493628085,7.28330723882651,6.74585966277814,6.57156198302507,6.0582565957169,6.60200137960268
"Pf.13_1.491.0_CDS_at",3.79169012736437,3.55575593109456,4.11298966904266,3.80322431165617,4.48833533703435,4.4090551144548
"Pf.5.250.0_CDS_x_at",4.46386228310289,4.25085588296447,3.76043579347695,3.5405362220067,4.18273118411479,4.47220224801257
"Pf.4.46.0_CDS_at",8.77382700722784,8.86236307435514,8.56121527162189,8.05523964988259,8.7572794821968,9.18177540350153
"U50481.1_at",7.47357513934418,7.42983835113326,7.69526376885691,7.89404903705447,7.03072811353,7.15951741930797
"Pf.7.262.0_CDS_at",3.24719526005704,3.27569247436504,3.73053587992026,3.68451679183495,4.37363216161453,4.15110801859055
"Pf.13_1.623.0_CDS_at",7.98417341139569,8.14906118617933,8.46035409198649,8.38850240251618,9.16611346814366,8.99645447658095
"Pf.9.221.0_CDS_at",4.67661098615208,4.5772921992002,4.84408695930284,4.58741665843724,5.52692897913496,5.41682893275086
"Pf.14.43.0_CDS_at",4.85393252541753,4.92798124013052,4.68809559268524,4.72366127853351,3.80091168840017,4.36815897790284
"Pf.11.296.0_CDS_at",8.94340031861562,8.71998700325066,9.15558724177236,8.85611951790038,9.79125014713147,9.76213755950563
"Pf.10.99.0_CDS_a_at",8.26195366831381,8.08561774965115,8.73209975082214,8.59376083423508,9.11941950286528,9.1590110008792
"AFFX-HUMRGE/M10098_3_at",7.62139852620967,7.5848625237298,7.04643106974671,6.75941371148976,7.69057362257758,7.63362495355884
"Pf.8.136.0_CDS_a_at",8.16859122731629,7.88790086860887,8.2954111954437,7.92014851940626,8.94357365139205,8.80890847546837
"Pf.14.407.0_CDS_x_at",4.33327678262911,4.38731286245427,3.83398395597434,3.52174633272539,4.53761009571998,4.41650426087676
"Pf.5.172.0_CDS_at",7.52321220427531,7.47342688337936,7.39431044294916,7.47841448745462,6.52992181564926,7.14409017635281
"Pf.12.398.0_CDS_at",4.41067914463597,4.25966173884129,4.89624573124425,4.63547692679115,5.17882051262335,5.43013324651519
"Pf.14.400.0_CDS_at",7.89828723430938,7.98170546217277,7.29527134347121,7.21051349121856,6.89262273828984,7.14396877172643
"Pf.7.83.0_CDS_at",6.95511045692276,6.82191998619382,6.6165164679606,6.38681067876982,6.29623383448329,6.73776808699757
"Pf.5.60.0_CDS_at",3.61477632765677,3.74190914554375,3.95654759141693,4.08377978790887,3.45754609580364,4.23781910511321
"AF221800.1_RC_x_at",4.30875539683727,4.39439542650352,4.40072724124668,4.71012143998441,3.69992960974336,3.73908591205859
"Pf.12.131.0_CDS_at",4.78765024888824,4.65560166454187,4.44387387835169,4.28641475115836,4.66771147001668,4.87504681582437
"Pf.14.442.0_CDS_at",7.64465812316249,7.3645681403621,7.83289259662424,7.70235019727128,8.53031471663714,8.351646492262
"Pf.6.103.0_CDS_at",8.63461142885757,8.54741897830231,8.28121438438542,8.29764051916432,7.66637416968049,8.10771806416339
"Pf.12.221.0_CDS_at",5.14641640568526,5.26202329590839,4.67391571867996,4.6073204888546,4.17502170991256,4.41916737258963
"Pf.13_1.203.0_CDS_at",2.91208408273162,2.80361299618522,3.78421349806942,3.40824675736404,3.33205357198526,3.69755427816597
"Pf.9.261.0_CDS_at",4.76996316212821,4.69337144677102,4.62538340210282,4.63656929823851,5.52233975280707,5.45976081529382
"Pf.8.118.0_CDS_at",4.56972512128522,4.44249706368112,5.05078243229406,4.75880791369221,5.3481866015568,5.46373100300019
"Pf.14.451.0_CDS_at",10.1833587118536,10.0294291623295,10.7202041074261,10.4645899442384,11.051350306055,11.1206449140586
"Pf.2.44.0_CDS_at",8.32551811054116,8.08647820547538,8.47283634340445,8.49283442497383,9.29190199559402,9.08995117461269
"Pf.2.79.0_CDS_at",7.65960630513422,7.52907691504799,8.09608371897217,7.94153356646454,7.9216773358554,8.26084979965176
"Pf.7.58.0_CDS_at",4.49214767846577,4.5168671505269,4.22461309188038,4.29493815053944,3.41946305213508,3.94265181283802
"Pf.13_1.72.0_CDS_at",6.49334189024253,6.22466178951308,6.86153133036981,6.77140572062888,6.53401198931405,7.13169044199194
"AF441846.1_RC_x_at",5.20268495405469,5.30796538422253,4.76024585467617,4.83209470774856,4.67753654358923,4.88154373944713
"Pf.4.61.0_CDS_at",8.02332772322705,8.12353089975491,8.25114636785437,7.86706456735951,8.79482141329698,8.81542109487559
"Pf.1.13.0_CDS_at",8.21059355501088,8.23381451557692,8.47003520832801,8.46918763737476,7.74304838073987,8.31004166740613
"Pf.12.154.0_CDS_at",7.42313037767405,7.55277932557672,7.09285734907006,7.11239271077695,6.42736789983287,6.82481845537225
"Pf.13_1.481.0_CDS_at",3.92755095153097,4.06925730627671,3.43355248463528,3.42716920208172,4.46185923385517,4.4003817318832
"Pf.14.21.0_CDS_a_at",8.55815048675614,8.66455528269987,7.72290433655176,7.56883296085538,7.97763546971266,8.18091129157862
"Pf.10.291.0_CDS_at",6.27910994246151,6.23087295652207,6.3411257445606,5.75370804135536,6.4374374987068,6.60766348205891
"Pf.10.23.0_CDS_at",4.63689295116308,4.30159052089234,4.70774967968554,4.59272030403797,5.54554246939927,5.19069130429027
"Pf.7.86.0_CDS_at",6.69390452671977,6.71579721194729,6.89296676518474,6.07357330316217,6.6534801861156,6.82120863981121
"Pf.10.185.0_CDS_at",9.48820230268526,9.53333793894604,8.8241280470497,8.81023019562717,8.45468385441509,8.71973916323472
"Pf.5.234.0_CDS_at",6.06592398371507,5.96170773273358,6.44286705991065,6.3186080500745,6.93573302077399,6.70749283924779
"Pf.2.83.0_CDS_at",4.05490995170196,4.10957341985743,3.74195827761231,3.77378395769442,3.41889422555327,4.02756649017938
"Pf.11.188.0_CDS_at",3.7654127728378,3.69849845049165,4.29356449699295,4.15407667733156,4.68748948364655,4.49190514065163
"Pf.9.24.0_CDS_at",3.2209134542123,3.190395251528,3.54110451955051,3.39638048078003,4.3302003210152,3.97380401169606
"Pf.11.171.0_CDS_at",7.87185048065287,7.8604921203891,8.22242089461696,8.12005676299458,7.22002016910025,7.95672304312409
"Pf.11.618.0_at",4.04053406475715,3.84000919310885,4.68719769622825,4.23718661882553,4.7181874721552,4.96690645969555
"AFFX-PheX-3_at",7.72438054016677,7.67369574804134,6.86880675311629,7.0127306657024,7.82029069957482,7.74594595064279
"Pf.UN_4.10.0_CDS_at",3.83822921732606,3.91532246934827,3.7378490400122,3.55268428752861,4.23580516826567,4.67768296764389
"Pf.7.283.0_CDS_at",8.87509968089192,9.00180313182729,8.21945588758551,8.13183538719574,7.92886743364327,8.13460475128988
"Pf.10.211.0_CDS_at",7.96304842613354,7.80300827158621,7.72070417230843,7.62829174175826,6.92414762455243,7.39168021040707
"Pf.9.127.0_CDS_at",8.34734851911599,8.22717490918854,8.61156042477495,8.4523713656596,9.25851751288217,9.14669873934325
"Pf.5.153.0_CDS_at",5.56877206035042,5.49621810967267,5.8983968121381,5.96104067227036,5.28020206286109,5.95906339761389
"Pf.5.26.0_CDS_at",4.44398749602393,4.48604121202535,4.62704086262431,4.19508223514815,4.49046476835412,5.13996386314415
"Pf.14.352.0_CDS_at",5.66477936380431,5.71257938973974,6.20935544865745,6.02310695263064,6.71179727698706,6.56199493738685
"Pf.12.24.0_CDS_a_at",7.73711678144828,7.47630392460596,7.51342515785922,7.30389841164243,8.07023505877255,8.44664944083421
"Pf.14.662.0_CDS_at",9.57212534845197,9.47468814589405,8.79776994361735,8.51448178671204,8.99088856303792,9.20760853119248
"Pf.11.354.0_CDS_at",2.7852793193039,2.74159225422951,2.92619822442229,2.98188125757576,2.98475634700126,3.69632301806279
"Pf.9.69.0_CDS_at",7.52114092860032,7.42401318284263,7.80284150532751,7.44223376186718,8.24677891748465,8.21240350529081
"Pf.14.283.0_CDS_at",6.30512046249654,6.04035377045946,5.76309193713594,5.59834037378126,5.07760957441267,5.56019075150898
"Pf.9.41.0_CDS_at",8.2894248865654,8.06892634288176,8.7298236032662,8.57569903584155,9.16531355354266,9.06469478894123
"Pf.4.142.0_CDS_at",10.1070093678399,10.2740787461527,9.479248944147,9.27159107404148,9.96160282760466,9.97518045952147
"Pf.6.49.0_CDS_at",8.53590360900211,8.4974013520819,8.61247550697662,8.4738566388191,7.69980462471978,8.13104239935607
"AF528101.1_s_at",4.07944979720491,4.00901242810674,4.68812142284394,4.49630575989539,3.63317351737843,3.60616365658331
"Pf.5.67.0_CDS_at",8.06325489616621,7.99435376330852,8.69185491363646,8.73004220249284,8.55289434834525,8.85811582140107
"Pf.8.222.0_CDS_at",5.97952410543673,5.87471964855917,5.41323079286873,5.34989538547922,5.09432374816632,5.54822521908974
"Pf.6.151.0_CDS_at",6.50232983111485,6.09295630459554,6.64001978334822,6.50543868452408,6.94577560884652,6.92030324460551
"Pf.14.101.0_CDS_at",6.6922615578327,6.5355921661761,7.26813509074113,7.08561853590933,7.54620309765813,7.59221710625496
"Pf.14.398.0_CDS_at",6.69083493274004,6.8550082028849,6.79867881069695,6.529404157534,7.50093932324701,7.2352200352207
"Pf.6.88.0_CDS_at",7.61816083167404,7.671836497999,7.58019112523895,7.63232825465427,6.75026916712301,7.42482797416442
"Pf.9.32.0_CDS_at",10.3651612646406,10.3002517738807,10.9550496763129,10.8486761312102,11.4055576723951,11.2651546658056
"AF368925.1_at",3.15832165636304,3.11832291267889,3.09208504224602,2.98457855142484,3.67771713896517,3.98529059152012
"Pf.13_1.37.0_CDS_at",8.80858155331133,8.80869996973713,8.87014277759698,8.78878027439973,7.95988984512135,8.46425817481379
"Pf.5.85.0_CDS_at",8.67590348770712,8.51088140288549,9.14209132621183,8.98145753884869,9.65516420030552,9.43246119582889
"Pf.13_1.524.0_CDS_at",8.91510745590986,8.97178303222507,9.27655473747004,9.14738363145956,9.96915322672296,9.75006648326298
"Pf.3.169.0_CDS_a_at",11.4813210108509,11.4141043925229,11.6113573228912,11.232513312246,12.0125805985502,12.0355522479687
"Pf.8.194.0_CDS_at",5.29470990324113,5.34665694312138,5.21334714126928,5.06426253805866,4.97904855260772,5.51786463698357
"Pf.5.250.0_CDS_at",3.46952082787163,3.4545669775326,3.16363714384204,2.71779361376222,3.59492691516531,3.76915924705585
"Pf.13_1.526.0_CDS_at",2.65536676829862,2.82680197684795,3.12417434592783,3.2754775927556,3.46603912268659,3.77594708762745
"Pf.14.237.0_CDS_at",7.95272165658767,7.96864439200652,7.67193725958857,7.65972739252208,6.99121737815818,7.37284598813755
"Pf.13_1.722.0_at",5.32336030426279,5.43688894139929,4.69406617026237,4.58343331372332,4.52930321685754,4.83943405520029
"Pf.14.708.0_CDS_at",5.20906063508235,5.57020776568863,4.83003807983907,4.63615563115823,4.46986602319601,4.7373431487351
"Pf.10.93.0_CDS_at",4.22479673394694,4.02824906052424,4.50788973288714,4.55480672198879,4.86303921615769,5.02354175992893
"Pf.13_1.126.0_CDS_at",7.50930106136395,7.4161465066749,7.99041543924988,7.73319469686386,7.19671959674112,7.84175996109422
"Pf.14.190.0_CDS_at",9.66557329825389,9.83836567237975,9.192591252578,9.13230941650771,8.74942532308076,8.93837488991223
"Pf.5.128.0_CDS_at",7.20054706090986,7.13290752886321,6.54509001760246,6.33974592597524,6.23907412036323,6.5681862435821
"Pf.14.133.0_CDS_at",3.75313162504252,3.76316650273192,4.16357610473578,4.13536688203301,4.01657362256616,4.74013917639443
"Pf.6.301.0_CDS_at",6.8358936433766,6.83878061206964,5.94893134658689,6.01704903337406,5.95576427879064,6.36400093176778
"Pf.12.3.0_CDS_at",2.78457372510037,2.74747053541509,3.20702873614606,3.08408549538928,3.89828748186702,3.4485909605532
"Pf.9.108.0_CDS_a_at",7.2365812693119,7.23854948364308,7.58336981698443,7.3573141418301,8.21124322704322,7.92645650229044
"Pf.14.479.0_CDS_at",4.58774536326916,4.52676378687609,4.3897623793143,4.42399162154143,3.62298190436169,3.94349385096814
"Pf.11.461.0_CDS_at",6.66368030249735,6.50769706573301,6.70706424684729,6.33840239079287,6.98212508336182,7.3609856883228
"Pf.11.437.0_CDS_at",4.44460730857822,4.42902497112818,4.37050995946081,4.32523532872968,3.71755856066404,4.56597981022694
"Pf.13_1.853.0_at",9.35849743129594,9.37924086060475,8.75215079768566,8.45935370488963,8.97895681806853,9.09324917180134
"Pf.3.19.0_CDS_at",7.83045481352716,7.56381167848955,8.01097840453301,7.94930529888337,7.76129572790582,8.18500871406899
"Pf.11.369.0_CDS_at",2.98050526931921,3.32784256199789,3.74335244529488,3.76981096290907,3.11072482185982,3.50556131870151
"Pf.6.146.0_CDS_at",9.43031634315536,9.30803165361005,9.86253072714487,9.72177687056515,10.4010317784258,10.2962558365793
"Pf.7.268.0_CDS_at",9.14085545084766,9.09340278022833,8.72641807992969,8.48292302991767,8.12337128232745,8.6216833371236
"Pf.9.266.0_CDS_at",9.9410819454073,9.94221503475549,9.8692809790515,9.60408237449425,10.7022964614898,10.425905256867
"Pf.10.259.0_CDS_at",6.3499983721432,6.40866574252274,6.40290986211131,6.10111804848734,6.60015419804051,7.15803585685481
"Pf.13_1.93.0_CDS_at",6.68292128412445,6.68552233399678,7.00754034486331,6.83696847758625,6.766089702544,7.48142158529188
"Pf.8.231.0_CDS_at",8.91653935468039,8.83167577559449,8.22089465071806,8.0192316590743,8.00137494817717,8.16248908816448
"AY277507.1_RC_at",8.80914271289869,8.72444160577306,9.03697572623065,9.07015797947535,8.28845335610753,8.74544410458087
"Pf.2.75.0_CDS_at",7.21664084120267,7.33925388847518,7.29436804212686,6.77719933474471,7.79868566695395,7.86893664934119
"Pf.3.51.0_CDS_at",8.28153675860341,8.24979037319815,7.40237973984993,7.28039892117781,7.57033848996841,7.57068149996042
"Pf.14.68.0_CDS_at",8.71694931947251,8.65319828159134,9.06332428095378,8.73968799494557,9.42310655119147,9.52904469276621
"Pf.6.221.0_CDS_at",8.31032530329985,8.18398424260697,8.0441855928293,7.66947570002742,8.43899352926103,8.54130880435852
"AF528104.1_s_at",4.3359297255856,4.65763333642835,5.0833491184467,4.81498043966739,4.20783082046144,4.01734428646813
"Pf.5.266.0_CDS_at",10.0024477901262,10.0088300937407,10.0399702836148,9.52818296560787,10.1751884250072,10.3366036201589
"Pf.6.177.0_CDS_at",9.78216641700262,9.66531014560521,10.2188271495257,10.1559132783034,10.7962899408481,10.5986084070027
"Pf.12.127.0_CDS_at",4.35900016299143,4.38845931369591,4.25617323818267,4.39763447962696,5.34043286583664,4.82957628502658
"Pf.12.339.0_CDS_at",6.45588241674309,6.62686671539154,6.64442935561523,6.71888287417242,6.0615646346083,6.72819011189082
"Pf.11.76.0_CDS_at",8.44784745151607,8.10754303511495,8.65172907498892,8.65827542747093,8.82976647499281,9.04353269075827
"Pf.12.44.0_CDS_at",4.66911347549292,4.61148604556336,4.91814772925273,4.79922530919012,4.21774269951397,4.88758681122908
"Pf.8.211.0_CDS_at",8.20087945803348,8.24206100262901,8.64193370750646,8.5216974712059,9.21998936718735,9.17738300473225
"Pf.6.149.0_CDS_at",2.9766353315968,3.01262188004984,2.89418986884076,3.02013357214894,3.60658242126752,3.70579670189191
"Pf.12.15.0_CDS_at",9.93246531793879,9.84826908520392,10.3141898023395,10.1204517349169,10.7920781916177,10.7886077787912
"Pf.6.260.0_CDS_at",8.34038087189063,8.30065907303772,7.90252501244195,7.42851628556511,8.18201627327345,8.28472231561025
"Pf.5.310.0_CDS_at",9.2328050114053,9.00680914032027,8.83146059043826,8.39639501407147,9.18403477663232,9.36411518835202
"Pf.14.592.0_CDS_x_at",5.62490975114022,5.92437263853035,5.25682771986005,5.14427524302187,5.035209255711,4.86745985975225
"Pf.7.162.0_CDS_at",6.39681340021344,6.24489912073877,5.82646617092257,5.62370370851841,5.40946781723769,5.54810084838586
"Pf.10.129.0_CDS_at",4.82803861576055,5.10307373311389,5.27586008351765,5.24445816498138,4.77425477545179,5.56254999591192
"Pf.13_1.280.0_CDS_at",9.65107019277895,9.60634587390556,8.94035085838801,8.73174405228815,8.71834099168757,9.06156159095052
